Id;Title;Year;Budget;UnivName;UnivZIP;State
1521534;Robust earthquake source scaling and seismic efficiency for intermediate depth and deep earthquakes at global and regional scales;2015;260000.0;Massachusetts Institute of Technology;021394301;MA
1521537;Construction of Finite Elements Using Generalized Barycentric Coordinates and Its Application for Numerical Solution of Partial Differential Equations;2015;150336.0;University of Georgia Research Foundation Inc;306021589;GA
1521539;Collaborative Research: Expeditions in Computing:  The Science of Deep Specification;2015;2203742.0;University of Pennsylvania;191046205;PA
1521544;Collaborative Research: Novel Computational and Statistical Approaches to Prediction and Estimation;2015;160000.0;Cornell University;148502820;NY
1521546;EAGER: The Carbondale Study: A Model for Student and Community Engagement in Research;2015;78551.0;Southern Illinois University at Carbondale;629014308;IL
1521547;Collaborative Research: RAPID: Computationally designed probes to experimentally characterize mechanisms of Ebola virus membrane fusion;2015;66500.0;SUNY at Buffalo;142282567;NY
1521551;Statistical Tools for Analyzing Multiple Networks;2015;325000.0;University of Michigan Ann Arbor;481091274;MI
1521552;Computation and Visualization of Multi-Parameter Topological Invariants of Data;2015;210217.0;University of Minnesota-Twin Cities;554552070;MN
1521553;Collaborative Research: PoLS Student Research Network;2015;400000.0;Princeton University;085442020;NJ
1521555;Finite Element Methods for High Order Eigenvalue Problems;2015;144996.0;Michigan Technological University;499311295;MI
1521556;University of Georgia Research Foundation/R/V Savannah/SSSE;2015;421236.0;University of Georgia Research Foundation Inc;306021589;GA
1521560;Institute for Theoretical, Atomic, Molecular and Optical Physics;2015;1170359.0;Harvard University;021385366;MA
1521562;Workshop: Natural Organic Matter and its Impact on Drinking Water;2015;48060.0;University of Maryland Center for Environmental Sciences;216130775;MD
1521563;Multiscale multilevel iterative substructuring;2015;199920.0;University of Maryland Baltimore County;212500002;MD
1521564;OCE-PRF Track 1 (Broadening Participation): Cryptic Sulfonate Cycling between Marine Phytoplankton and Heterotrophic Bacterioplankton;2015;174000.0;Durham Bryndan P;306023636;GA
1521565;OCE-PRF Track 1 (Broadening Participation): The influence of predator-prey interactions on climate-induced range shifts in marine communities;2015;174000.0;Selden, Rebecca;931069620;CA
1521573;Advances in Robust Multilevel Preconditioning Methods for Sparse Linear Systems;2015;265548.0;University of Minnesota-Twin Cities;554552070;MN
1521575;Student Travel to the 2016 USENIX Security Symposium;2015;25000.0;University of North Carolina at Chapel Hill;275991350;NC
1521582;Collaborative Research: An Integrated Approach to Convex Optimization Algorithms;2015;127267.0;Case Western Reserve University;441064901;OH
1521583;Collaborative Research: Joint Analysis of Correlated Data;2015;109920.0;Toyota Technological Institute at Chicago;606372902;IL
1521584;Collaborative Research: Expeditions in Computing: The Science of Deep Specification;2015;676541.0;Massachusetts Institute of Technology;021394301;MA
1521590;Numerical Analysis of Partial Differential Equation Constrained Optimization Problems;2015;139985.0;George Mason University;220304422;VA
1521595;Collaborative Research: RAPID: Computationally designed probes to experimentally characterize mechanisms of Ebola virus membrane fusion;2015;66500.0;SUNY at Stony Brook;117940001;NY
1521600;Collaborative Research: An Integrated Approach to Convex Optimization Algorithms;2015;27735.0;Arizona State University;852816011;AZ
1521601;AGU Chapman Conference on The Width of the Tropics: Climate Variations and Their Impact; Santa Fe, New Mexico; July 26-31, 2015;2015;20000.0;American Geophysical Union;200099123;DC
1521602;Collaborative Research: Expeditions in Computing: The Science of Deep Specification;2015;1838833.0;Princeton University;085442020;NJ
1521607;CAREER: Solitary Waves and Wavetrains in Dispersive Media;2014;247355.0;University of Colorado at Boulder;803031058;CO
1521608;Collaborative Research: Joint Analysis of Correlated Data;2015;140000.0;Stanford University;943041212;CA
1521610;OCE-PRF Track 2 (International) - Plasticity of Inorganic Carbon Use in Marine Calcifying Macroalgae Across a Latitudinal Gradient and Consequences of Global Change;2015;194000.0;Hofmann Laurie C;;
1521614;OCE-PRF Track 1: Resolving the Advantages of Motility and Chemotaxis in Oceanic Crust;2015;174000.0;Carr Stephanie A;804015876;CO
1521615;Quantifying the biogeochemical consequences of viruses in marine food webs;2015;174000.0;Pasulka                 Alexis         L;916040001;CA
1521616;OCE-PRF Track 1 (Broadening Participation): Internal wave-generated turbulent mixing and vertical nitrate flux during spring and neap tides along the Mid-Atlantic Bight shelf break;2015;174000.0;Haskell William;900890740;CA
1521617;Cyber-Physical Systems Virtual Organization: Active Resources;2015;2464565.0;Vanderbilt University;372350002;TN
1521620;OCE-PRF Track 1: Biological Mercury Hotspots: The Role of Phytoplankton Blooms in Nearshore Marine Mercury Bioaccumulation;2015;174000.0;Ganguli Priya M;025431050;MA
1521623;Student Travel to the 2015 Biomedical Engineering Society (BMES) - Cellular and Molecular Bioengineering (CMBE) Conference;2015;15000.0;Biomedical Engineering Society;207852224;MD
1521624;Employing bioassessment parameters to monitor mine-impacted streams flowing onto the Fort Belknap Indian Reservation;2016;200000.0;Aaniiih Nakoda College;595260159;MT
1521633;Quantifying bivalve calcification dynamics through early life ontogeny;2015;174000.0;Hettinger               Annaliese;973304951;OR
1521653;Exchange Between the Surfzone and Inner Shelf: The Contribution of Transient Rip Currents;2015;174000.0;Suanda                  Sutara         H;920935004;CA
1521657;Collaborative Research: Digital Generation and Cognitive Evaluation of Flow Maps for Movement Visualization;2014;26068.0;James Madison University;228077000;VA
1521661;Collaborative Research: An Integrated Approach to Convex Optimization Algorithms;2015;140501.0;Clarkson University;136761401;NY
1521666;EPSCoR Workshop Series: Innovation, Entrepreneurship, and Translational Research;2015;200000.0;University of Tennessee Knoxville;379960003;TN
1521667;CDS&E: Multiscale Integrations of Exoplanetary Systems;2015;137613.0;Georgia Tech Research Corporation;303320420;GA
1521672;Collaborative Research: CompSustNet: Expanding the Horizons of Computational Sustainability;2015;70088.0;Vanderbilt University;372350002;TN
1521675;Collaborative Research: CompSustNet: Expanding the Horizons of Computational Sustainability;2015;140000.0;Princeton University;085442020;NJ
1521676;Statistical Analysis of Massive Spatio-Temporal Datasets Using Distributed Computing;2015;250000.0;Texas A&M University Main Campus;778454375;TX
1521684;Hemivariational Inequalities: Numerical Methods and Applications;2015;167806.0;University of Iowa;522421320;IA
1521687;Collaborative Research: CompSustNet: Expanding the Horizons of Computational Sustainability;2015;546661.0;Oregon State University;973318507;OR
1521702;CDS&E-MSS/Collaborative Research: Sequential Design for Stochastic Control: Active Learning of Optimal Policies;2015;228497.0;University of Chicago;606375418;IL
1521717;Collaborative Research:Computational and Data-Enabled Science and Engineering:  Characterizing Dynamics of Particle-based Systems;2015;130996.0;New Jersey Institute of Technology;071021982;NJ
1521719;The Role of Maternal Sensory Stimulation on Postnatal Development of Language and Communication Skills in Extremely Preterm Infants;2014;0.0;Massachusetts General Hospital;021451446;MA
1521722;SCH: INT: Collaborative Research: Monitoring and Modeling Family Eating Dynamics (M2 FED): Reducing Obesity Without Focusing on Diet and Activity;2015;689315.0;University of Virginia Main Campus;229044195;VA
1521728;RAPID: Optimizing Experimental Approaches to Ebola Membrane Fusion Inhibitor Peptide Design through High-Throughput Biomolecular Simulation Workflows on Blue Waters;2015;199995.0;University of Utah;841128930;UT
1521730;Fingerprinting Methods for Detection and Attribution of Changes in Climate Extremes with Spatial Estimating Equations;2015;65201.0;University of Connecticut;062691133;CT
1521735;WORKSHOP: Graduate Student Consortium at the 2015 Tangible, Embedded, and Embodied Interaction (TEI'15) Conference;2015;19940.0;Louisiana State University & Agricultural and Mechanical College;708032701;LA
1521740;SCH: INT: Collaborative Research: Monitoring and Modeling Family Eating Dynamics (M2 FED): Reducing Obesity Without Focusing on Diet and Activity;2015;1047961.0;University of Southern California;900890001;CA
1521743;CDS&E-MSS/Collaborative Research: Sequential Design for Stochastic Control: Active Learning of Optimal Policies;2015;218351.0;University of California-Santa Barbara;931062050;CA
1521746;Collaborative Research: Novel and Unified Statistical Learning Procedures for Massive Dynamic Multiple-Input, Multiple-Output Networks;2015;56099.0;Colorado State University;805232002;CO
1521747;Interaction of Lightning Electromagnetic Pulse with the Ionosphere;2015;250000.0;University of Florida;326112002;FL
1521748;The Best of Both: Toward a hybrid discrete and continuum multiscale platelet aggregation and coagulation model;2015;409751.0;University of Utah;841128930;UT
1521749;Collaborative Research: Computational methods for ultra-high sensitivity magnetometry of geological samples;2015;202987.0;Vanderbilt University;372350002;TN
1521759;Collaborative Research: Evolvable Living Computing - Understanding and Quantifying Synthetic Biological Systems' Applicability, Performance, and Limits;2015;500000.0;Massachusetts Institute of Technology;021394301;MA
1521761;Collaborative Research: Novel and Unified Statistical Learning Procedures for Massive Dynamic Multiple-Input, Multiple-Output Networks;2015;43901.0;University of Wisconsin-Madison;537151218;WI
1521763;Student Travel Support for the CoSeRa Workshop. To be held in Pisa, Italy, June, 16-19, 2015;2015;15000.0;Villanova University;190851676;PA
1521765;Collaborative Research: Computational methods for ultra-high sensitivity magnetometry of geological samples;2015;197014.0;Massachusetts Institute of Technology;021394301;MA
1521771;Collaborative Research: Computational and Data-Enabled Science and Engineering: Characterizing Dynamics of Particle-based Systems;2015;125000.0;Rutgers University New Brunswick;088543925;NJ
1521775;Novel Kernel Methods for Data Analysis in Dynamical Systems: Applications to Dimension Reduction and Prediction in Atmospheric and Oceanic Dynamics;2015;204091.0;New York University;100121019;NY
1521786;Complexity to Clarity: Nonparametric Procedures that Exploit Structured Data and Models;2015;400000.0;Carnegie-Mellon University;152133815;PA
1521801;Collaborative Research: Computational Modeling, Simulation, and Validation for Tissue Transplantation;2015;231000.0;Ohio State University;432101016;OH
1521805;International Conference on Exotic Forms of Silicon;2015;24999.0;Colorado School of Mines;804011887;CO
1521822;Workshop on Emerging Frontiers in Experimental Condensed Matter Physics of Strongly Correlated Electron Systems;2015;48500.0;University of California-Davis;956186134;CA
1521828;Building a TERM Roadmap for Organ Disease, Washington, DC, March 16-17, 2015;2015;25000.0;The Methuselah Foundation;221532438;VA
1521830;Effective Preconditioners for High Frequency Wave Equations;2015;196511.0;Stanford University;943041212;CA
1521855;Hazards SEES: Persistent volcanic crises resilience in the face of prolonged and uncertain risk;2015;2875000.0;SUNY at Buffalo;142282567;NY
1521864;European Conference on Object Oriented Programming;2015;20000.0;Northeastern University;021155005;MA
1521882;IPG: Collaborative Research: A high-resolution analysis of unique paleoenvironmental data from key hominin sites in East Africa;2016;44627.0;University of Michigan Ann Arbor;481091274;MI
1521892;Collaborative Research:   Impacts of Ion-Neutral Coupling on Ion Upflow and Outflow in the Polar Cusp;2016;42141.0;Dartmouth College;037551404;NH
1521897;FSML: New technology for measuring lower trophic levels in lakes;2015;293210.0;Cornell University;148502820;NY
1521898;I-Corps: Silk Stabilization Technologies;2015;50000.0;Tufts University;021555807;MA
1521904;SCH: INT: Disposable High Sensitivity Point of Care Immunosensors for Multiple Disease and Pathogen Detection;2015;1824432.0;Arizona State University;852816011;AZ
1521918;RAPID:  On-site Disinfection and Survival of Ebola and Other Viruses in Human Fecal Wastes and Sewage;2015;144418.0;University of North Carolina at Chapel Hill;275991350;NC
1521919;Doctoral Consortium at the 2015 International Conference on Robotics and Automation (ICRA 2015);2015;25000.0;University of Minnesota-Twin Cities;554552070;MN
1521921;Doctoral Mentoring Consortium at the 24th International Joint Conference on Artificial Intelligence (IJCAI 2015);2015;25000.0;University of Minnesota-Twin Cities;554552070;MN
1521925;Collaborative Research: Evolable Living Computing: Understanding and Qunatifying Synthetic Biological Systems' Applicability, Performance and Limits;2015;1833000.0;Massachusetts Institute of Technology;021394301;MA
1521928;From the Field to the Folder: Workshop on Herbarium Specimen Curation and Best Practices;2015;16000.0;University of Georgia Research Foundation Inc;306021589;GA
1521930;Computational Biofluids in Physiology;2015;22500.0;University of Utah;841128930;UT
1521933;Young Physicist Support for UHECR2014 Symposium October 13-15, 2014 in Springdale, Utah.;2015;7000.0;University of Utah;841128930;UT
1521943;SCH: INT: Collaborative Research: Diagnostic Driving: Real Time Driver Condition Detection Through Analysis of Driving Behavior;2015;475940.0;Drexel University;191021119;PA
1521950;Doctoral Dissertation Improvement Grant: Transitions To A Nomadic Lifestyle;2015;12934.0;University of Arizona;857194824;AZ
1521959;SCH: INT: Collaborative Research: Diagnostic Driving: Real Time Driver Condition Detection Through Analysis of Driving Behavior;2015;1021302.0;The Children's Hospital of Philadelphia;191044318;PA
1521965;Fast and Stable Compact Exponential Time Difference Based Methods for Some Parabolic Equations;2015;200954.0;University of South Carolina at Columbia;292080001;SC
1521972;SCH: INT: Collaborative Research: Diagnostic Driving: Real Time Driver Condition Detection Through Analysis of Driving Behavior;2015;322011.0;University of Central Florida;328168005;FL
1522012;Collaborative Research: The Asthenosphere and Mantle Dynamics;2016;88327.0;William Marsh Rice University;770051827;TX
1522024;Doctoral Dissertation Improvement Award: Utilization Of Domestic Horses In Historical And Ecological Context;2015;25131.0;University of New Mexico;871310001;NM
1522036;CAREER: Aqueous Fullerene Colloids;2014;410588.0;Boise State University;837250001;ID
1522040;Workshop on Interdisciplinary Mathematics;2015;14580.0;Pennsylvania State Univ University Park;168027000;PA
1522052;SCH: INT: Collaborative Research: Wearable Devices for In-Home Monitoring of Patients at Risk for Heart Failure;2015;427333.0;University of Massachusetts Medical School;016550002;MA
1522054;Collaborative Research: CompSustNet: Expanding the Horizons of Computational Sustainability;2015;4263603.0;Cornell University;148502820;NY
1522072;SCH: INT: Collaborative Research: S.E.P.S.I.S.: Sepsis Early Prediction Support Implementation System;2015;367418.0;Christiana Care Health Services Incorporated;197132049;DE
1522074;Collaborative Research: Evolvable Living Computing - Understanding and Quantifying Synthetic Biological Systems' Applicability, Performance, and Limits;2015;2999502.0;Trustees of Boston University;022151300;MA
1522084;SCH: INT: Collaborative Research: Wearable Devices for In-Home Monitoring of Patients at Risk for Heart Failure;2015;32593.0;Worcester Polytechnic Institute;016092247;MA
1522087;SCH: INT: Collaborative Research: Wearable Devices for In-Home Monitoring of Patients at Risk for Heart Failure;2015;690073.0;University of Connecticut;062691133;CT
1522106;SCH: INT: Collaborative Research: S.E.P.S.I.S.: Sepsis Early Prediction Support Implementation System;2015;368539.0;Mayo Clinic Rochester;559050001;MN
1522107;SCH: INT: Collaborative Research: S.E.P.S.I.S.: Sepsis Early Prediction Support Implementation System;2015;850275.0;North Carolina State University;276957514;NC
1522109;Travel Support for BIOT scientists to contribute to ECAB3 conference in France; Nice, September 27 - Oct 1, 2015;2015;15000.0;Villanova University;190851676;PA
1522125;SCH: INT: Collaborative Research: Replicating Clinic Physical Therapy at Home: Touch, Depth, and Epidermal Electronics in an Interactive Avatar System;2015;1775020.0;University of California-San Diego;920930621;CA
1522133;Collaborative Research: Impacts of Ion-Neutral Coupling on Ion Upflow and Outflow in the Polar Cusp;2016;76370.0;SRI International;940253493;CA
1522158;Collaborative Research: Randomized and Structure-Based Algorithms in Commutative Algebra;2015;78053.0;University of California-Davis;956186134;CA
1522174;Summer School in Land-atmosphere Interactions;2015;49770.0;Columbia University;100276902;NY
1522184;Multiscale Computational Methods for Semiclassical Schroedinger Equations with Non-Adiabatic Effects;2015;270000.0;University of Wisconsin-Madison;537151218;WI
1522191;Collaborative Research: Variational Structure Preserving Methods for Incompressible Flows: Discretization, Analysis, and Parallel Solvers;2015;234780.0;Clemson University;296340001;SC
1522193;Planning for the Rocky Mountain Biological Laboratory;2015;25000.0;Rocky Mountain Biological Laboratory;812240519;CO
1522202;Collaborative Research: The Initial Peopling and Settlement of Eastern Newfoundland;2016;243539.0;SUNY College at Plattsburgh;122010009;NY
1522206;Flow Cytometry and Molecular Multi-User Facility at BIOS;2015;174197.0;Bermuda Institute of Ocean Sciences (BIOS), Inc.;;
1522208;Financial Cryptography Conference Student Awards;2015;10000.0;University of Miami;331462926;FL
1522209;Collaborative Research: Planning For the Future: Developing a Five Year Plan for Wildsumaco Biological Station;2015;21452.0;Francis Marion University;295010547;SC
1522213;Collaborative Proposal- Planning for the Future: Developing a Five Year Plan for Wildsumaco Biological Station;2015;3416.0;University of North Carolina at Wilmington;284033201;NC
1522231;2015 Gene Golub SIAM Summer School (G2S3): Randomization in Numerical Linear Algebra (RandNLA);2015;25000.0;North Carolina State University;276957514;NC
1522234;Supporting Two-year College Economics Faculty at the Conference on Teaching and Research in Economic Education;2015;82401.0;Glendale Community College;912082894;CA
1522236;WORKSHOP: Recruitment and Retention of Women of Color in Political Science to Improve Scholarship and Teaching, San Francisco, CA, September 2015;2015;49905.0;The University of Texas Rio Grande Valley;785392909;TX
1522240;NRI: RUI: Autonomous Vehicles: Ethics, Design, and Risk;2015;164436.0;California Polytechnic State University Foundation;934070830;CA
1522249;Fast Huygens Sweeping Methods for Large-Scale High Frequency Wave Propagation and Wave-Related Imaging Problems;2015;323644.0;Michigan State University;488242600;MI
1522252;Collaborative Research: Variational Structure Preserving Methods for Incompressible Flows: Discretization, Analysis, and Parallel Solvers;2015;89980.0;University of Houston;772042015;TX
1522267;Numerical Analysis of Non-Equilibrium Turbulence;2015;298613.0;University of Pittsburgh;152132303;PA
1522277;EAGER: Collaborative Research: Chilean Coastal Orographic Precipitation Experiment pilot project (CCOPE-2015);2015;60983.0;University of Wyoming;820712000;WY
1522289;Enhancing the Periodic Table of Finite Elements;2015;141400.0;University of Arizona;857194824;AZ
1522318;I-Corps: GreenSoft: A Cloud Based Framework for Green Software Design and Education;2015;50000.0;Texas State University - San Marcos;786664616;TX
1522332;Collaborative Research: Multiscale Proximity Algorithms for Optimization Problems Arising from Image/Signal Processing;2015;183406.0;Syracuse University;132441200;NY
1522334;Priorconditioned Krylov Subspace Methods for Inverse Problems;2015;220002.0;Case Western Reserve University;441064901;OH
1522337;New Developments in Geometric and Multiscale Numerical Methods;2015;230000.0;Drexel University;191021119;PA
1522339;Collaborative Research: Multiscale Proximity Algorithms for Optimization Problems Arising from Image/Signal Processing;2015;136593.0;SUNY at Albany;122220100;NY
1522383;Theory and Algorithms of Transformed L1 Minimization with Applications in Data Science;2015;299890.0;University of California-Irvine;926173213;CA
1522398;Algorithms for Complex Systems;2015;179802.0;Colorado State University;805232002;CO
1522401;Workshop: Societal Impact, Ethics, and Big-Data-Enabled Social Sciences;2015;49870.0;University of Chicago;606375418;IL
1522420;SPECTROPHOTOMETER AND PROFILER FOR TERC FIELD STATION AND LABORATORY, LAKE TAHOE;2015;88051.0;University of California-Davis;956186134;CA
1522430;FSML: ESTABLISHING A MODERN MOLECULAR DIAGNOSTICS FACILITY TO SUPPORT MICROBIOLOGY RESEARCH IN THE SIERRA NEVADA ECOREGION;2015;99403.0;University of California-Santa Barbara;931062050;CA
1522454;Advances in Multilevel Methods for Saddle Point Problems;2015;150000.0;University of Delaware;197162553;DE
1522455;Nitrogen Gas Measurement Facility at the Cary Institute of Ecosystem Studies;2015;341670.0;Institute of Ecosystem Studies;125450129;NY
1522458;EAGER: Aerial Communication Infrastructure for Smart Emergency Response;2015;199904.0;University of North Texas;762035017;TX
1522462;Cultivating the Growth of Capitol Reef Field Station;2015;24992.0;Utah Valley University;840585999;UT
1522464;An upgraded seawater system for the University of Georgia Marine Institute on Sapelo Island;2015;356201.0;University of Georgia;306021589;GA
1522467;Collaborative Research: PoLS Student Research Network;2015;466600.0;Yale University;065208327;CT
1522471;Cluster-Robust Estimates for Galerkin and Petrov-Galerkin Discretizations of Elliptic Eigenvalue Problems;2015;149936.0;Portland State University;972070751;OR
1522478;Support for U.S.-Taiwan Workshop on Feedbacks and Coupling among Mountain Building, Surface Processes and Climate;2015;89289.0;University of Connecticut;062691133;CT
1522479;Improving Infrastructure for Data Access, Storage and Recovery, and Network Communication at Stroud Water Research Center;2015;54745.0;Stroud Water Research Center;193119514;PA
1522485;WORKSHOP: The 2015 HRI Pioneers Workshop at the 2015 ACM/IEEE International Conference on Human-Robot Interaction;2015;31600.0;Tufts University;021555807;MA
1522489;Acquisition of Unmanned Surface Vehicle for High-Resolution Mapping of the Shallow Seabed and Water Column;2015;349700.0;North Carolina State University;276957514;NC
1522490;FSML: High-resolution acoustic imaging sonar for research and education at the Baruch Marine Field Laboratory;2015;114121.0;University of South Carolina at Columbia;292080001;SC
1522491;CAREER: Social and coevolutionary feedbacks between mating and parental investment: Insights from theory and data;2014;42147.0;University of California-Santa Cruz;950641077;CA
1522492;Collaborative Research: Extreme Rainfall in Urban Environments;2015;191473.0;Princeton University;085442020;NJ
1522494;Collaborative Research: Extreme Rainfall in Urban Environments;2015;313096.0;Purdue University;479072114;IN
1522497;Collaborative Research: Analytic Approaches To Tracing Interaction Networks In The US Southwest;2015;83970.0;University of California-Santa Cruz;950641077;CA
1522498;Strategic Planning and Collaboration for Monitoring Changes in Coastal Ecosystems, Gulf of Maine;2015;24952.0;Bates College;042406028;ME
1522503;Modernization of the Humboldt State University Marine Laboratory Seawater System;2015;346034.0;Humboldt State University Foundation;955181185;CA
1522508;A new research greenhouse at Blandy Experimental Farm;2015;335035.0;University of Virginia Main Campus;229044195;VA
1522513;Rational Design of Thermoelectric Materials and Material Processing Approaches Based on Microwave Processing of Silicides;2014;425000.0;North Carolina State University;276957514;NC
1522514;Research and Strategic Planning for the Mount Mansfield Science and Stewardship Center;2015;24969.0;University of Vermont & State Agricultural College;054050160;VT
1522517;I-Corps: BioBright - A platform for real-time tracking of biological experiments;2015;50000.0;Massachusetts Institute of Technology;021394301;MA
1522518;I-Corps: Capturing Field Data for Mobile Applications;2015;50000.0;Georgia Tech Research Corporation;303320420;GA
1522525;Catch and Release of Small Molecules With Porous Nanocapsules;2014;60309.0;University of Connecticut;062691133;CT
1522526;Computational Methods in Arithmetic Geometry;2015;180000.0;Massachusetts Institute of Technology;021394301;MA
1522527;I-Corps: Dream Catcher: A High-Fidelity Baby Sleep Monitor;2015;50000.0;New York University;100121019;NY
1522528;A Reconstructed Boat Landing for California Polytechnic State University's Center for Coastal Marine Sciences Pier Facility;2015;344272.0;California Polytechnic State University Foundation;934070830;CA
1522531;Collaborative Research: Analytic Approaches To Tracing Interaction Networks In The US Southwest;2015;9853.0;Washington State University;991641060;WA
1522532;Transforming data access and reseach cyber-infrastructure within a tropical field station network;2015;186297.0;Organization for Tropical Studies Inc;277080630;NC
1522537;Collaborative Research: A New Three-Dimensional Parallel Immersed Boundary Method with Application to Hemodialysis;2015;90000.0;Purdue University;479072114;IN
1522544;Tropical Cyclone Research Forum "Tropical Cyclone Operations and Research: Setting the Future Course"; Charleston, South Carolina;2015;20000.0;University Corporation For Atmospheric Res;803012252;CO
1522545;RUI: Experimental Seawater Laboratory at the Coastal Studies Center, Bowdoin College;2015;214361.0;Bowdoin College;040118451;ME
1522546;NeTS: Small: Collaborative Research: Software Defined Network Function Virtualization (SDNFV) - Flexible, High Performance Network and Data Center Virtualization;2015;250000.0;University of California-Riverside;925211000;CA
1522547;RAPID: Spontaneous Planning, Governance Structure, and a Public Health Emergency: Ebola in Dallas Texas;2015;38536.0;University of North Texas;762035017;TX
1522550;Collaborative Research: PoLS Student Research Network;2015;2458045.0;William Marsh Rice University;770051827;TX
1522551;Cloud-resolved Chemistry Simulations of Selected DC3 Thunderstorms;2015;423380.0;University of Maryland College Park;207425141;MD
1522553;Collaborative Proposal: Ecophysiological Instruments for Measuring Biotic Climate Impacts Across Western Field Stations;2015;345800.0;Northern Arizona University;860110001;AZ
1522554;Collaborative Research: A New Three-Dimensional Parallel Immersed Boundary Method with Application to Hemodialysis;2015;209314.0;Indiana University;474013654;IN
1522555;Point and state constrained optimal control parabolic problems;2015;99999.0;University of Connecticut;062691133;CT
1522557;RAPID: Collaborative Research: Ebola-related Information Obtained by Healthcare Providers: Effects of Formal and Informal Communication Channels and Organizational Structure;2015;34677.0;University of Minnesota-Twin Cities;554552070;MN
1522558;Collaborative Research: Ecophysiological Instruments for Measuring Biotic Climate Impacts Across Western Field Stations;2015;99161.0;University of California-Santa Cruz;950641077;CA
1522559;I-Corps: Super noise attenuation hearing protection devices (earplugs and earmuffs) utilizing porous nanostructured materials;2015;50000.0;University of Texas at Dallas;750803021;TX
1522560;Measurement of Thermal conductivity of mantle and core materials and implications for the thermal history of the Earth;2015;258457.0;University of California-Los Angeles;900951406;CA
1522562;James and Oasis de los Osos FSML Planning Grant;2015;24999.0;University of California-Riverside;925211000;CA
1522563;Student Travel Support for the Twelfth Symposium on Networked Systems Design and Implementation (NSDI 2015);2015;20000.0;University of Washington;981950001;WA
1522565;Mendocino College Point Arena Field Station Conservation Planning;2015;24300.0;Mendocino-Lake Community College District;954823017;CA
1522572;OCE-PRF Track 1 (Broadening Participation): What drives population connectivity in the open sea?;2015;174000.0;Iacchei Matthew J;968154419;HI
1522573;Condensed Matter Physics Broader Impacts Workshop;2015;48390.0;University of Florida;326112002;FL
1522574;Large Eddy Simulations in Magnetohydrodynamics Flows;2015;182977.0;University of Pittsburgh;152132303;PA
1522575;Physics of Strong Disorder and Correlation;2015;236000.0;Massachusetts Institute of Technology;021394301;MA
1522577;Advancements in the Ultraspherical Spectral Method;2015;144797.0;Massachusetts Institute of Technology;021394301;MA
1522581;Travel Support for Student and Speaker Participation at the Fifth International Conference on Self-Healing Materials; Duke University; Durham, North Carolina; June 22-24, 2015;2015;20000.0;Duke University;277054010;NC
1522582;Inclusive Astronomy Conference and Workshop;2015;34950.0;Vanderbilt University;372350002;TN
1522585;Study of Limiting Methods for Computation of Conservation Laws and Other Hyperbolic Problems;2015;236581.0;Georgia Tech Research Corporation;303320420;GA
1522586;Innovative Weak Galerkin Finite Element Methods with Application in Fluorescence Tomography;2015;98621.0;Georgia Tech Research Corporation;303320420;GA
1522587;Intrinsically Parallel Spectrum Decomposition Algorithm for Large Eigenvalue Problems;2015;150000.0;Southern Methodist University;752750302;TX
1522593;Robust and Efficient High Order Methods for Time Dependent Problems;2015;128934.0;Purdue University;479072114;IN
1522595;University of Georgia/R/V Savannah Oceanographic Instrumentation;2015;66781.0;University of Georgia;306021589;GA
1522597;AG15: SIAM Conference on Applied Algebraic Geometry;2015;25000.0;Georgia Tech Research Corporation;303320420;GA
1522599;Fast Algorithms for Solving Big Data PDE Parameter Estimation Problems on Cloud Computing Platforms;2015;179999.0;Emory University;303224250;GA
1522603;Collaborative Research: Modeling and Simulation of the Growth of Graphene Multilayers and Heterostructures;2015;150000.0;University of Pennsylvania;191046205;PA
1522604;Hybrid Numerical Methods for Three-Phase Flows with Moving Contact Lines;2015;109542.0;Virginia Polytechnic Institute and State University;240610001;VA
1522607;I-Corps: Formation of thin films with self-assembled monolayers embedded on their surfaces;2015;50000.0;New Jersey Institute of Technology;071021982;NJ
1522612;Collaborative Research: Origins of Urbanization and State Formation;2015;125405.0;Smithsonian Institution;222023709;VA
1522613;Collaborative Research: Origins of Urbanization and State Formation;2015;94623.0;Arizona State University;852816011;AZ
1522615;Integrated Geometric and Algebraic Multigrid Methods;2015;254735.0;Pennsylvania State Univ University Park;168027000;PA
1522616;Interpolatory Model Reduction for the Control of Fluids;2015;319933.0;Virginia Polytechnic Institute and State University;240610001;VA
1522617;Modeling complex properties of material interfaces: from quantum and atomic to macroscopic scales;2015;215000.0;Pennsylvania State Univ University Park;168027000;PA
1522627;I-Corps: Portable Light Scattering Device for Field Diagnosis of Microcytic Anemia;2015;50000.0;University of California-Davis;956186134;CA
1522629;Fast Sparse Nonlinear Optimization and Its Application to Optimal Control;2015;240001.0;University of Florida;326112002;FL
1522630;Collaborative Research: Origins of Urbanization and State Formation;2015;77716.0;Trustees of Boston University;022151300;MA
1522631;Fast Direct Solvers for Boundary Value Problems on Evolving Geometries;2015;149980.0;William Marsh Rice University;770051827;TX
1522633;Northeast Conferences on Geometry and Topology of 4-Manifolds;2015;49700.0;University of Massachusetts Amherst;010359450;MA
1522639;Windowed Fourier Methods for Overlapping Domain Approximations;2015;150001.0;Arizona State University;852816011;AZ
1522645;Geometric PDEs Based Methods for Analyzing Point Clouds in 3D and Higher;2015;157910.0;Rensselaer Polytechnic Institute;121803522;NY
